customer_id,email,phone_number,source_vendor,last_event_time,last_ingested_at
EMAIL::user2497@mail.com,user2497@mail.com,,vendor_b,2026-02-19 17:53:21+00:00,2026-02-19 19:20:21+00:00
EMAIL::user250@mail.com,user250@mail.com,+2348081934552,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user250@shop.ng,user250@shop.ng,+2348024236463,vendor_a,2023-07-24 06:49:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user253@example.com,user253@example.com,+2348010683201,vendor_b,2023-08-31 06:11:31+00:00,2026-02-19 15:51:13+00:00
EMAIL::user253@mail.com,user253@mail.com,,vendor_b,2026-02-19 00:38:28+00:00,2026-02-19 01:37:28+00:00
EMAIL::user253@pulse.africa,user253@pulse.africa,+2348015014834,vendor_a,2023-03-06 00:49:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user254@pulse.africa,user254@pulse.africa,+2348030552371,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user255@pulse.africa,user255@pulse.africa,,vendor_c,2026-02-19 09:23:13+00:00,2026-02-19 09:43:13+00:00
EMAIL::user257@mail.com,user257@mail.com,+2348064709486,vendor_b,2023-05-21 12:58:36+00:00,2026-02-19 15:51:13+00:00
EMAIL::user258@shop.ng,user258@shop.ng,+2348087628449,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user260@mail.com,user260@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user260@shop.ng,user260@shop.ng,+2348018530615,vendor_a,2023-02-20 11:36:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user265@mail.com,user265@mail.com,+2348034198463,vendor_b,2023-03-10 23:55:26+00:00,2026-02-19 15:51:13+00:00
EMAIL::user267@example.com,user267@example.com,+2348097138408,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user268@mail.com,user268@mail.com,+2348052279780,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user26@shop.ng,user26@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user270@example.com,user270@example.com,+2348053851498,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user271@example.com,user271@example.com,,vendor_a,2026-02-19 09:21:30+00:00,2026-02-19 09:49:30+00:00
EMAIL::user272@pulse.africa,user272@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user279@pulse.africa,user279@pulse.africa,+2348073082694,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user280@pulse.africa,user280@pulse.africa,+2348081819757,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user282@mail.com,user282@mail.com,+2348062222696,vendor_b,2023-06-14 12:47:25+00:00,2026-02-19 15:51:13+00:00
EMAIL::user287@example.com,user287@example.com,,vendor_a,2023-04-18 21:59:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user288@shop.ng,user288@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user289@pulse.africa,user289@pulse.africa,,vendor_c,2026-02-19 13:19:14+00:00,2026-02-19 13:26:14+00:00
EMAIL::user28@mail.com,user28@mail.com,+2348019888147,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user28@shop.ng,user28@shop.ng,,vendor_b,2023-02-23 18:04:17+00:00,2026-02-19 15:51:13+00:00
EMAIL::user295@example.com,user295@example.com,+2348082678701,vendor_a,2023-06-26 09:40:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user296@shop.ng,user296@shop.ng,+2348085482164,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user298@shop.ng,user298@shop.ng,+2348068435370,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user299@example.com,user299@example.com,+2348062783449,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user2@shop.ng,user2@shop.ng,+2348027705074,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user300@mail.com,user300@mail.com,+2348082306586,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user302@shop.ng,user302@shop.ng,+2348058146877,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user303@mail.com,user303@mail.com,+2348072115842,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user307@shop.ng,user307@shop.ng,+2348033703827,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user309@mail.com,user309@mail.com,+2348094191586,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user310@mail.com,user310@mail.com,+2348026522764,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user311@shop.ng,user311@shop.ng,+2348044245368,vendor_b,2023-04-18 02:16:04+00:00,2026-02-19 15:51:13+00:00
EMAIL::user312@pulse.africa,user312@pulse.africa,,vendor_c,2026-02-19 02:07:19+00:00,2026-02-19 02:51:19+00:00
EMAIL::user313@mail.com,user313@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user314@shop.ng,user314@shop.ng,+2348091300905,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user316@shop.ng,user316@shop.ng,+2348065424925,vendor_a,2023-09-13 23:46:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user317@mail.com,user317@mail.com,,vendor_a,2023-08-03 16:57:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user319@mail.com,user319@mail.com,+2348091335364,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user323@pulse.africa,user323@pulse.africa,,vendor_a,2023-09-07 21:31:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user323@shop.ng,user323@shop.ng,+2348075390879,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user331@mail.com,user331@mail.com,,vendor_b,2026-02-19 14:15:58+00:00,2026-02-19 14:46:58+00:00
EMAIL::user333@pulse.africa,user333@pulse.africa,+2348090845239,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user335@mail.com,user335@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user33@shop.ng,user33@shop.ng,+2348088235393,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user340@example.com,user340@example.com,+2348075315141,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user341@example.com,user341@example.com,+2348096574622,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user345@example.com,user345@example.com,,vendor_a,2026-02-19 01:46:43+00:00,2026-02-19 02:14:43+00:00
EMAIL::user345@pulse.africa,user345@pulse.africa,+2348039085849,vendor_b,2023-10-13 12:56:30+00:00,2026-02-19 15:51:13+00:00
EMAIL::user34@example.com,user34@example.com,+2348034488359,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user350@mail.com,user350@mail.com,+2348086133493,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user355@example.com,user355@example.com,+2348045609515,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user355@mail.com,user355@mail.com,+2348045731499,vendor_b,2023-08-11 09:00:50+00:00,2026-02-19 15:51:13+00:00
EMAIL::user357@example.com,user357@example.com,+2348073576443,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user358@mail.com,user358@mail.com,+2348085584413,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user360@mail.com,user360@mail.com,+2348040884937,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user361@example.com,user361@example.com,+2348035029865,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user361@shop.ng,user361@shop.ng,+2348077845175,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user366@example.com,user366@example.com,,vendor_a,2026-02-19 15:26:59+00:00,2026-02-19 16:07:59+00:00
EMAIL::user370@mail.com,user370@mail.com,+2348046613462,vendor_b,2023-06-27 18:37:46+00:00,2026-02-19 15:51:13+00:00
EMAIL::user371@pulse.africa,user371@pulse.africa,+2348053063605,vendor_a,2023-12-10 21:17:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user373@mail.com,user373@mail.com,+2348023014526,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user373@shop.ng,user373@shop.ng,+2348086556525,vendor_a,2023-03-03 07:00:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user376@shop.ng,user376@shop.ng,+2348010509134,vendor_a,2023-04-11 18:27:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user381@pulse.africa,user381@pulse.africa,+2348025527671,vendor_b,2023-06-24 21:41:06+00:00,2026-02-19 15:51:13+00:00
EMAIL::user383@example.com,user383@example.com,+2348090898773,vendor_b,2023-12-28 15:04:07+00:00,2026-02-19 15:51:13+00:00
EMAIL::user383@pulse.africa,user383@pulse.africa,+2348072866875,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user384@mail.com,user384@mail.com,+2348091074604,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user388@mail.com,user388@mail.com,+2348015873085,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user38@pulse.africa,user38@pulse.africa,+2348079600607,vendor_b,2023-11-27 02:32:59+00:00,2026-02-19 15:51:13+00:00
EMAIL::user392@mail.com,user392@mail.com,+2348098493234,vendor_b,2023-03-22 19:38:28+00:00,2026-02-19 15:51:13+00:00
EMAIL::user395@mail.com,user395@mail.com,+2348010880540,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user396@mail.com,user396@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user398@mail.com,user398@mail.com,+2348063051082,vendor_a,2023-06-23 18:09:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user399@mail.com,user399@mail.com,+2348031163196,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user3@shop.ng,user3@shop.ng,+2348024558091,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user400@example.com,user400@example.com,+2348013459771,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user403@example.com,user403@example.com,+2348067018138,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user406@mail.com,user406@mail.com,+2348012082019,vendor_b,2023-05-13 15:40:47+00:00,2026-02-19 15:51:13+00:00
EMAIL::user408@example.com,user408@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user408@pulse.africa,user408@pulse.africa,+2348072306347,vendor_b,2023-11-15 20:26:12+00:00,2026-02-19 15:51:13+00:00
EMAIL::user40@pulse.africa,user40@pulse.africa,+2348022828887,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user410@example.com,user410@example.com,+2348054002223,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user411@mail.com,user411@mail.com,+2348096869105,vendor_b,2023-08-11 22:05:40+00:00,2026-02-19 15:51:13+00:00
EMAIL::user412@example.com,user412@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user412@pulse.africa,user412@pulse.africa,+2348062424760,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user413@shop.ng,user413@shop.ng,+2348093930001,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user414@mail.com,user414@mail.com,,vendor_b,2026-02-19 19:00:44+00:00,2026-02-19 20:37:44+00:00
EMAIL::user416@example.com,user416@example.com,+2348098053635,vendor_a,2023-01-29 16:42:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user417@example.com,user417@example.com,+2348082399892,vendor_a,2023-02-14 10:38:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user418@mail.com,user418@mail.com,+2348064694937,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user419@mail.com,user419@mail.com,+2348067208939,vendor_a,2023-12-04 19:44:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user422@pulse.africa,user422@pulse.africa,+2348099226958,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user423@mail.com,user423@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user425@mail.com,user425@mail.com,+2348041272553,vendor_a,2023-09-24 07:00:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user426@example.com,user426@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user427@pulse.africa,user427@pulse.africa,+2348077761937,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user429@example.com,user429@example.com,+2348035636468,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user430@pulse.africa,user430@pulse.africa,+2348073732465,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user432@example.com,user432@example.com,,vendor_a,2023-06-19 22:09:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user434@mail.com,user434@mail.com,,vendor_b,2026-02-19 21:02:18+00:00,2026-02-19 22:30:18+00:00
EMAIL::user434@pulse.africa,user434@pulse.africa,,vendor_c,2026-02-19 22:38:05+00:00,2026-02-19 23:29:05+00:00
EMAIL::user435@pulse.africa,user435@pulse.africa,+2348055679506,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user436@pulse.africa,user436@pulse.africa,+2348011626180,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user440@mail.com,user440@mail.com,+2348040558998,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user443@mail.com,user443@mail.com,,vendor_a,2023-04-06 11:59:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user444@mail.com,user444@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user445@example.com,user445@example.com,+2348075175799,vendor_b,2023-11-11 01:17:18+00:00,2026-02-19 15:51:13+00:00
EMAIL::user447@shop.ng,user447@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user44@shop.ng,user44@shop.ng,+2348011670685,vendor_a,2023-03-11 05:02:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user452@example.com,user452@example.com,,vendor_a,2026-02-19 20:41:47+00:00,2026-02-19 21:34:47+00:00
EMAIL::user456@shop.ng,user456@shop.ng,+2348048787039,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user457@pulse.africa,user457@pulse.africa,+2348059789640,vendor_b,2023-09-29 11:26:48+00:00,2026-02-19 15:51:13+00:00
EMAIL::user459@mail.com,user459@mail.com,+2348092804565,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user45@example.com,user45@example.com,+2348096702893,vendor_a,2023-01-05 15:26:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user463@mail.com,user463@mail.com,+2348010997236,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user463@shop.ng,user463@shop.ng,+2348084801233,vendor_b,2023-07-26 03:54:09+00:00,2026-02-19 15:51:13+00:00
EMAIL::user473@shop.ng,user473@shop.ng,+2348084825073,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user475@mail.com,user475@mail.com,,vendor_b,2026-02-19 04:45:55+00:00,2026-02-19 04:49:55+00:00
EMAIL::user482@example.com,user482@example.com,+2348084242633,vendor_a,2023-07-31 06:11:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user482@pulse.africa,user482@pulse.africa,+2348038259178,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user485@pulse.africa,user485@pulse.africa,+2348027737027,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user488@pulse.africa,user488@pulse.africa,,vendor_a,2023-06-30 07:10:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user48@example.com,user48@example.com,+2348094258614,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user48@pulse.africa,user48@pulse.africa,,vendor_c,2026-02-19 12:54:39+00:00,2026-02-19 13:53:39+00:00
EMAIL::user492@example.com,user492@example.com,,vendor_a,2026-02-19 19:51:54+00:00,2026-02-19 21:37:54+00:00
EMAIL::user498@pulse.africa,user498@pulse.africa,+2348052253938,vendor_a,2023-01-31 00:35:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user4@shop.ng,user4@shop.ng,+2348023498489,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user506@pulse.africa,user506@pulse.africa,+2348096210380,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user512@mail.com,user512@mail.com,+2348098499057,vendor_b,2023-08-27 07:15:20+00:00,2026-02-19 15:51:13+00:00
EMAIL::user515@pulse.africa,user515@pulse.africa,+2348016040186,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user516@example.com,user516@example.com,+2348040554079,vendor_a,2023-09-18 07:58:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user528@example.com,user528@example.com,+2348084492729,vendor_b,2023-07-24 13:17:06+00:00,2026-02-19 15:51:13+00:00
EMAIL::user52@mail.com,user52@mail.com,,vendor_b,2026-02-19 15:13:03+00:00,2026-02-19 17:07:03+00:00
EMAIL::user52@shop.ng,user52@shop.ng,+2348029513094,vendor_a,2023-01-16 23:33:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user531@mail.com,user531@mail.com,+2348053838097,vendor_a,2023-03-12 13:19:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user533@shop.ng,user533@shop.ng,,vendor_b,2023-10-04 22:17:27+00:00,2026-02-19 15:51:13+00:00
EMAIL::user535@example.com,user535@example.com,,vendor_a,2026-02-19 20:47:21+00:00,2026-02-19 21:54:21+00:00
EMAIL::user53@shop.ng,user53@shop.ng,+2348063088171,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user542@pulse.africa,user542@pulse.africa,+2348053763511,vendor_a,2023-11-23 11:37:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user544@example.com,user544@example.com,+2348029950518,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user548@shop.ng,user548@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user550@mail.com,user550@mail.com,+2348066809516,vendor_b,2023-05-02 14:41:41+00:00,2026-02-19 15:51:13+00:00
EMAIL::user551@mail.com,user551@mail.com,+2348063414658,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user553@example.com,user553@example.com,,vendor_a,2023-10-22 23:45:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user555@pulse.africa,user555@pulse.africa,+2348076749487,vendor_a,2023-11-03 03:09:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user556@mail.com,user556@mail.com,+2348039156896,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user560@shop.ng,user560@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user561@mail.com,user561@mail.com,+2348024330619,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user563@example.com,user563@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user564@pulse.africa,user564@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user565@shop.ng,user565@shop.ng,+2348040704198,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user566@example.com,user566@example.com,+2348042626898,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user567@shop.ng,user567@shop.ng,+2348099600963,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user569@mail.com,user569@mail.com,+2348016914893,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user570@mail.com,user570@mail.com,+2348029689483,vendor_a,2023-01-25 15:57:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user571@mail.com,user571@mail.com,+2348051822022,vendor_a,2023-11-25 12:22:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user576@pulse.africa,user576@pulse.africa,+2348092334886,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user580@shop.ng,user580@shop.ng,+2348097069904,vendor_a,2023-12-04 16:05:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user581@example.com,user581@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user584@example.com,user584@example.com,+2348046613428,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user584@mail.com,user584@mail.com,+2348054868265,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user586@shop.ng,user586@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user589@pulse.africa,user589@pulse.africa,+2348036059652,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user590@pulse.africa,user590@pulse.africa,+2348012909870,vendor_b,2023-03-27 16:12:34+00:00,2026-02-19 15:51:13+00:00
EMAIL::user593@pulse.africa,user593@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user595@example.com,user595@example.com,+2348020607151,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user600@pulse.africa,user600@pulse.africa,+2348079043610,vendor_a,2023-11-12 22:38:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user606@example.com,user606@example.com,+2348071907135,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user608@mail.com,user608@mail.com,+2348071174364,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user60@example.com,user60@example.com,,vendor_b,2023-09-17 06:21:23+00:00,2026-02-19 15:51:13+00:00
EMAIL::user618@pulse.africa,user618@pulse.africa,,vendor_a,2023-02-05 02:34:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user61@mail.com,user61@mail.com,+2348032378699,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user61@pulse.africa,user61@pulse.africa,+2348055873760,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user621@mail.com,user621@mail.com,,vendor_b,2026-02-13 04:49:05+00:00,2026-02-19 08:49:05+00:00
EMAIL::user622@mail.com,user622@mail.com,+2348042705658,vendor_b,2023-01-05 08:19:55+00:00,2026-02-19 15:51:13+00:00
EMAIL::user624@mail.com,user624@mail.com,,vendor_b,2026-02-19 15:30:13+00:00,2026-02-19 17:13:13+00:00
EMAIL::user628@shop.ng,user628@shop.ng,,vendor_a,2023-04-17 06:34:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user62@shop.ng,user62@shop.ng,+2348087142195,vendor_a,2023-09-04 23:13:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user631@example.com,user631@example.com,+2348045638891,vendor_b,2023-02-27 20:13:39+00:00,2026-02-19 15:51:13+00:00
EMAIL::user633@mail.com,user633@mail.com,+2348029482024,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user635@shop.ng,user635@shop.ng,+2348060641104,vendor_b,2023-12-12 06:36:49+00:00,2026-02-19 15:51:13+00:00
EMAIL::user637@pulse.africa,user637@pulse.africa,+2348058880421,vendor_a,2023-04-27 00:12:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user642@pulse.africa,user642@pulse.africa,+2348062338292,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user644@example.com,user644@example.com,+2348071326516,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user644@mail.com,user644@mail.com,+2348069457952,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user644@pulse.africa,user644@pulse.africa,+2348032984583,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user646@shop.ng,user646@shop.ng,+2348038033490,vendor_a,2023-04-06 04:35:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user647@example.com,user647@example.com,+2348054522609,vendor_a,2023-05-09 08:37:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user656@mail.com,user656@mail.com,+2348053515775,vendor_b,2023-06-08 04:05:29+00:00,2026-02-19 15:51:13+00:00
EMAIL::user657@example.com,user657@example.com,+2348032467350,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user657@pulse.africa,user657@pulse.africa,+2348013248985,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user657@shop.ng,user657@shop.ng,+2348084870185,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user659@pulse.africa,user659@pulse.africa,+2348090465362,vendor_b,2023-12-08 02:09:22+00:00,2026-02-19 15:51:13+00:00
EMAIL::user662@pulse.africa,user662@pulse.africa,+2348087568940,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user667@pulse.africa,user667@pulse.africa,+2348053858035,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user674@pulse.africa,user674@pulse.africa,+2348078785805,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user677@pulse.africa,user677@pulse.africa,+2348026726926,vendor_b,2023-10-10 22:31:55+00:00,2026-02-19 15:51:13+00:00
EMAIL::user679@shop.ng,user679@shop.ng,+2348034728879,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user680@shop.ng,user680@shop.ng,+2348028783850,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user682@mail.com,user682@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user682@pulse.africa,user682@pulse.africa,,vendor_c,2026-02-19 21:57:37+00:00,2026-02-19 23:44:37+00:00
EMAIL::user683@mail.com,user683@mail.com,+2348038268009,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user688@shop.ng,user688@shop.ng,,vendor_a,2023-05-16 23:19:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user691@shop.ng,user691@shop.ng,+2348086723896,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user693@mail.com,user693@mail.com,,vendor_b,2026-02-19 07:54:02+00:00,2026-02-19 08:10:02+00:00
EMAIL::user695@shop.ng,user695@shop.ng,,vendor_b,2023-12-28 14:09:04+00:00,2026-02-19 15:51:13+00:00
EMAIL::user698@example.com,user698@example.com,+2348079749603,vendor_a,2023-03-18 11:01:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user702@shop.ng,user702@shop.ng,+2348019239937,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user704@example.com,user704@example.com,+2348014241081,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user70@mail.com,user70@mail.com,+2348067134182,vendor_a,2023-04-02 19:36:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user712@shop.ng,user712@shop.ng,+2348014533166,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user720@mail.com,user720@mail.com,+2348029655410,vendor_b,2023-10-17 15:24:17+00:00,2026-02-19 15:51:13+00:00
EMAIL::user721@example.com,user721@example.com,+2348070654852,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user724@example.com,user724@example.com,+2348045346197,vendor_b,2023-02-15 03:41:56+00:00,2026-02-19 15:51:13+00:00
EMAIL::user725@pulse.africa,user725@pulse.africa,+2348067082519,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user728@mail.com,user728@mail.com,+2348044590202,vendor_b,2023-05-09 18:16:53+00:00,2026-02-19 15:51:13+00:00
EMAIL::user72@mail.com,user72@mail.com,,vendor_a,2023-12-12 05:44:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user735@pulse.africa,user735@pulse.africa,+2348024607269,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user736@example.com,user736@example.com,+2348077345747,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user738@pulse.africa,user738@pulse.africa,,vendor_c,2026-02-19 21:01:15+00:00,2026-02-19 22:55:15+00:00
EMAIL::user740@shop.ng,user740@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user742@mail.com,user742@mail.com,+2348084830195,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user743@pulse.africa,user743@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user753@pulse.africa,user753@pulse.africa,+2348071061571,vendor_b,2023-11-29 04:58:27+00:00,2026-02-19 15:51:13+00:00
EMAIL::user756@example.com,user756@example.com,+2348077698729,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user758@pulse.africa,user758@pulse.africa,+2348072085897,vendor_a,2023-05-13 13:45:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user760@example.com,user760@example.com,+2348049812119,vendor_b,2023-11-10 01:59:49+00:00,2026-02-19 15:51:13+00:00
